PM2.5,PM10,NO,NO2,NOx,NH3,CO,O3,AQI
'\'(77.22-96.515]\'','\'(164.16-187.61]\'','\'(25.815-30.974]\'','\'(58.858-68.666]\'','\'(49.995-59.994]\'','\'(11.562-17.338]\'','\'(1.044-1.566]\'','\'(43.402-54.25]\'',182
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(-inf-5.179]\'','\'(29.434-39.242]\'','\'(9.999-19.998]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(54.25-65.098]\'',144
'\'(57.925-77.22]\'','\'(117.26-140.71]\'','\'(20.656-25.815]\'','\'(39.242-49.05]\'','\'(39.996-49.995]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',115
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',109
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',109
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',84
'\'(38.63-57.925]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',82
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(20.656-25.815]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',98
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',103
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',118
'\'(38.63-57.925]\'','\'(140.71-164.16]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',124
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(11.562-17.338]\'','\'(1.044-1.566]\'','\'(10.858-21.706]\'',137
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',148
'\'(57.925-77.22]\'','\'(117.26-140.71]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(29.997-39.996]\'','\'(23.114-28.89]\'','\'(2.088-2.61]\'','\'(32.554-43.402]\'',?
'\'(57.925-77.22]\'','\'(117.26-140.71]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(29.997-39.996]\'','\'(23.114-28.89]\'','\'(2.088-2.61]\'','\'(32.554-43.402]\'',?
'\'(-inf-19.335]\'','\'(23.46-46.91]\'','\'(-inf-5.179]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(11.562-17.338]\'','\'(-inf-0.522]\'','\'(10.858-21.706]\'',?
'\'(-inf-19.335]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(17.338-23.114]\'','\'(-inf-0.522]\'','\'(21.706-32.554]\'',48
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(17.338-23.114]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',63
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',78
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',92
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',102
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',104
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',81
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(25.815-30.974]\'','\'(29.434-39.242]\'','\'(39.996-49.995]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',80
'\'(-inf-19.335]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',79
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',74
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(39.996-49.995]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',105
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',121
'\'(38.63-57.925]\'','\'(140.71-164.16]\'','\'(15.497-20.656]\'','\'(58.858-68.666]\'','\'(39.996-49.995]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',131
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',130
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',107
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',98
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',98
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',100
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',78
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',74
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',91
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',114
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',101
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',99
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',81
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',71
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',87
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',91
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',103
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',110
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',126
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',108
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',101
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',91
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(20.656-25.815]\'','\'(19.626-29.434]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',96
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',86
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(39.242-49.05]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',105
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',81
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',80
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',100
'\'(57.925-77.22]\'','\'(117.26-140.71]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(29.997-39.996]\'','\'(23.114-28.89]\'','\'(2.088-2.61]\'','\'(32.554-43.402]\'',86
'\'(-inf-19.335]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',?
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',96
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',99
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',89
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',110
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(29.434-39.242]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',114
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',111
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',88
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',71
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(39.996-49.995]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',79
'\'(19.335-38.63]\'','\'(70.36-93.81]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',85
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',72
'\'(19.335-38.63]\'','\'(46.91-70.36]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',63
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',83
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',116
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(28.89-34.666]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',113
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(9.818-19.626]\'','\'(19.998-29.997]\'','\'(34.666-40.442]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',102
'\'(-inf-19.335]\'','\'(46.91-70.36]\'','\'(10.338-15.497]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(40.442-46.218]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',85
'\'(-inf-19.335]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(40.442-46.218]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',56
'\'(-inf-19.335]\'','\'(46.91-70.36]\'','\'(-inf-5.179]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',46
'\'(-inf-19.335]\'','\'(46.91-70.36]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',50
'\'(57.925-77.22]\'','\'(187.61-211.06]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(11.562-17.338]\'','\'(1.044-1.566]\'','\'(21.706-32.554]\'',97
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(-inf-5.179]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(28.89-34.666]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',175
'\'(57.925-77.22]\'','\'(211.06-inf)\'','\'(5.179-10.338]\'','\'(39.242-49.05]\'','\'(19.998-29.997]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',160
'\'(57.925-77.22]\'','\'(211.06-inf)\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(28.89-34.666]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',190
'\'(38.63-57.925]\'','\'(187.61-211.06]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',163
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(40.442-46.218]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',166
'\'(57.925-77.22]\'','\'(187.61-211.06]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(1.044-1.566]\'','\'(32.554-43.402]\'',151
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(-inf-5.179]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',163
'\'(38.63-57.925]\'','\'(140.71-164.16]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',140
'\'(38.63-57.925]\'','\'(140.71-164.16]\'','\'(-inf-5.179]\'','\'(9.818-19.626]\'','\'(-inf-9.999]\'','\'(23.114-28.89]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',138
'\'(38.63-57.925]\'','\'(164.16-187.61]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',135
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(9.818-19.626]\'','\'(9.999-19.998]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',129
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(-inf-9.818]\'','\'(-inf-9.999]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',116
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(9.999-19.998]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',111
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',125
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',117
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',127
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',?
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',108
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(17.338-23.114]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',115
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(-inf-10.858]\'',106
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',101
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',109
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',126
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',120
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(1.044-1.566]\'','\'(21.706-32.554]\'',106
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(10.338-15.497]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',114
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(39.242-49.05]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',111
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',103
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(19.626-29.434]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',103
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',87
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',97
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(15.497-20.656]\'','\'(49.05-58.858]\'','\'(39.996-49.995]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',109
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(11.562-17.338]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',88
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',117
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',121
'\'(19.335-38.63]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(29.434-39.242]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',109
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(39.242-49.05]\'','\'(29.997-39.996]\'','\'(5.786-11.562]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',119
'\'(38.63-57.925]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',122
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',99
'\'(57.925-77.22]\'','\'(117.26-140.71]\'','\'(5.179-10.338]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(21.706-32.554]\'',119
'\'(19.335-38.63]\'','\'(93.81-117.26]\'','\'(5.179-10.338]\'','\'(39.242-49.05]\'','\'(19.998-29.997]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(32.554-43.402]\'',112
'\'(38.63-57.925]\'','\'(117.26-140.71]\'','\'(10.338-15.497]\'','\'(49.05-58.858]\'','\'(29.997-39.996]\'','\'(-inf-5.786]\'','\'(0.522-1.044]\'','\'(10.858-21.706]\'',101
